Row ID,Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Supervisor District 2012,Latitude,Longitude,Point,data_as_of,data_loaded_at,Neighborhoods,ESNCAG - Boundary File,Central Market/Tenderloin Boundary Polygon - Updated,Civic Center Harm Reduction Project Boundary,HSOC Zones as of 2018-06-05,Invest In Neighborhoods (IIN) Areas,Current Supervisor Districts,Current Police Districts,year,half year
149384616704,2025-07-01 12:38:00,2025/07/01,12:38,2025,Tuesday,2025/07/01 12:38:00 PM,1493846,250363933,251821387.0,II,Initial,,16704,Drug Offense,Drug Violation,Loitering Where Narcotics are Sold/Used,Cite or Arrest Adult,06TH ST \ MINNA ST,24285000.0,Southern,South of Market,6.0,6.0,37.78053665161133,-122.4081573486328,POINT (-122.408157349 37.780536652),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,32.0,,1.0,1.0,1.0,,10.0,1.0,2025,2
149375962050,2025-07-01 12:21:00,2025/07/01,12:21,2025,Tuesday,2025/07/01 12:21:00 PM,1493759,250363842,251821326.0,II,Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,13TH ST \ SOUTH VAN NESS AVE,24241000.0,Mission,Mission,6.0,9.0,37.769813537597656,-122.41775512695312,POINT (-122.417755127 37.769813538),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,53.0,,,1.0,3.0,,2.0,3.0,2025,2
149384016650,2025-07-01 14:22:00,2025/07/01,14:22,2025,Tuesday,2025/07/01 02:22:00 PM,1493840,250364179,251821756.0,II,Initial,,16650,Drug Offense,Drug Violation,Methamphetamine Offense,Cite or Arrest Adult,09TH ST \ MINNA ST,24312000.0,Southern,South of Market,6.0,6.0,37.77579879760742,-122.41417694091795,POINT (-122.414176941 37.775798798),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,32.0,,1.0,1.0,1.0,,10.0,1.0,2025,2
149387174000,2025-07-01 07:45:00,2025/07/01,07:45,2025,Tuesday,2025/07/01 05:07:00 PM,1493871,250364771,251822282.0,II,Initial,,74000,Missing Person,Missing Adult,Missing Adult,Open or Active,23RD ST \ CAPP ST,24076000.0,Mission,Mission,9.0,9.0,37.753902435302734,-122.4175033569336,POINT (-122.417503357 37.753902435),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,53.0,,,,3.0,,2.0,3.0,2025,2
149385762050,2025-07-01 16:40:00,2025/07/01,16:40,2025,Tuesday,2025/07/01 04:43:00 PM,1493857,250364464,251822191.0,II,Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,06TH ST \ MISSION ST,24293000.0,Tenderloin,South of Market,6.0,6.0,37.78097152709961,-122.40870666503906,POINT (-122.408706665 37.780971527),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,32.0,,1.0,1.0,1.0,,10.0,1.0,2025,2
149373806304,2025-07-01 05:00:00,2025/07/01,05:00,2025,Tuesday,2025/07/01 06:24:00 AM,1493738,250363262,251820311.0,II,Initial,,6304,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",Cite or Arrest Adult,BUSH ST \ LEAVENWORTH ST,25165000.0,Central,Nob Hill,3.0,3.0,37.7893180847168,-122.41537475585938,POINT (-122.415374756 37.789318085),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,50.0,,,,,,3.0,6.0,2025,2
149383107041,2025-07-01 16:46:00,2025/07/01,16:46,2025,Tuesday,2025/07/01 04:46:00 PM,1493831,250352641,251762446.0,VS,Vehicle Supplement,,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,19TH ST \ DANVERS ST,26156000.0,Mission,Castro/Upper Market,8.0,8.0,37.75889205932617,-122.4429931640625,POINT (-122.442993164 37.758892059),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,115.0,,,,,,5.0,3.0,2025,2
149386607041,2025-07-01 19:02:00,2025/07/01,19:02,2025,Tuesday,2025/07/01 07:02:00 PM,1493866,250355952,,VS,Vehicle Supplement,,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,,,2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,,,,,,,,,2025,2
149389563010,2025-07-01 18:20:00,2025/07/01,18:20,2025,Tuesday,2025/07/01 07:46:00 PM,1493895,250364828,251822525.0,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.408035278 37.786411285),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,19.0,,,,,,3.0,6.0,2025,2
149387804134,2025-07-01 18:50:00,2025/07/01,18:50,2025,Tuesday,2025/07/01 08:19:00 PM,1493878,250364925,251822903.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,16TH ST \ CAPP ST,24168000.0,Mission,Mission,9.0,9.0,37.76511001586914,-122.418701171875,POINT (-122.418701172 37.765110016),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,53.0,,,,3.0,,2.0,3.0,2025,2
149373362050,2025-07-01 09:10:00,2025/07/01,09:10,2025,Tuesday,2025/07/01 09:11:00 AM,1493733,250363507,251820717.0,II,Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,16TH ST \ FLORIDA ST,24049000.0,Mission,Mission,9.0,9.0,37.76554870605469,-122.41145324707033,POINT (-122.411453247 37.765548706),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,53.0,,,,3.0,,2.0,3.0,2025,2
149371606364,2025-07-01 09:00:00,2025/07/01,09:00,2025,Tuesday,2025/07/01 09:14:00 AM,1493716,250363541,251820732.0,II,Initial,,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Open or Active,MARKET ST \ MASON ST \ TURK ST,24898000.0,Tenderloin,South of Market,6.0,6.0,37.78328704833984,-122.40895080566406,POINT (-122.408950806 37.783287048),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,32.0,,1.0,1.0,,,10.0,5.0,2025,2
149374414021,2025-07-01 12:40:00,2025/07/01,12:40,2025,Tuesday,2025/07/01 12:40:00 PM,1493744,250363886,251821395.0,II,Initial,,14021,,,"Sex Offender Failure to Register, Annual Violation",Cite or Arrest Adult,BOARDMAN PL \ BRYANT ST,23914000.0,Southern,South of Market,6.0,6.0,37.77516174316406,-122.40363311767578,POINT (-122.403633118 37.775161743),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,32.0,,,,,,10.0,1.0,2025,2
149372262050,2025-07-01 07:37:00,2025/07/01,07:37,2025,Tuesday,2025/07/01 07:37:00 AM,1493722,250363284,251820448.0,II,Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,06TH ST \ MISSION ST,24293000.0,Southern,South of Market,6.0,6.0,37.78097152709961,-122.40870666503906,POINT (-122.408706665 37.780971527),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,32.0,,1.0,1.0,1.0,,10.0,1.0,2025,2
149383306362,2025-07-01 15:25:00,2025/07/01,15:25,2025,Tuesday,2025/07/01 03:40:00 PM,1493833,250364339,251821958.0,II,Initial,,6362,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",Open or Active,FULTON ST \ LAGUNA ST,25958000.0,Northern,Hayes Valley,5.0,5.0,37.77832794189453,-122.42664337158205,POINT (-122.426643372 37.778327942),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,22.0,,,,,,11.0,4.0,2025,2
149385962071,2025-07-01 17:10:00,2025/07/01,17:10,2025,Tuesday,2025/07/01 05:18:00 PM,1493859,250364624,251822334.0,II,Initial,,62071,Warrant,Other,Probation Search,Open or Active,JACKSON ST \ WEBSTER ST,26650000.0,Northern,Pacific Heights,2.0,2.0,37.79267883300781,-122.43291473388672,POINT (-122.432914734 37.792678833),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,102.0,,,,,,6.0,4.0,2025,2
149375628150,2025-07-01 10:45:00,2025/07/01,10:45,2025,Tuesday,2025/07/01 11:07:00 AM,1493756,250363820,251821074.0,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,30TH AVE \ PACHECO ST,23399000.0,Taraval,Sunset/Parkside,4.0,4.0,37.7499885559082,-122.48799896240234,POINT (-122.487998962 37.749988556),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,39.0,,,,,,7.0,10.0,2025,2
149373627195,2025-07-01 10:21:00,2025/07/01,10:21,2025,Tuesday,2025/07/01 10:46:00 AM,1493736,250363701,251820926.0,II,Initial,,27195,Other Miscellaneous,Trespass,Trespassing,Open or Active,LEAVENWORTH ST \ OFARRELL ST,25153000.0,Tenderloin,Tenderloin,5.0,6.0,37.78558349609375,-122.41461944580078,POINT (-122.414619446 37.785583496),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,20.0,,1.0,,,,10.0,5.0,2025,2
149361964085,2025-07-01 02:27:00,2025/07/01,02:27,2025,Tuesday,2025/07/01 02:31:00 AM,1493619,250363206,251820151.0,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,HYDE ST \ POST ST,25156000.0,Central,Nob Hill,3.0,3.0,37.78724670410156,-122.41664123535156,POINT (-122.416641235 37.787246704),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,50.0,,,,,,3.0,6.0,2025,2
149373905013,2025-07-01 05:42:00,2025/07/01,05:42,2025,Tuesday,2025/07/01 06:46:00 AM,1493739,250363676,251820349.0,II,Initial,,5013,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",Open or Active,05TH ST \ CLEMENTINA ST,23939000.0,Southern,South of Market,6.0,6.0,37.78070068359375,-122.40392303466795,POINT (-122.403923035 37.780700684),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,32.0,,,1.0,,,10.0,1.0,2025,2
149383204014,2025-07-01 15:56:00,2025/07/01,15:56,2025,Tuesday,2025/07/01 03:56:00 PM,1493832,250364373,251822049.0,II,Initial,,4014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Open or Active,BUCHANAN ST \ GOLDEN GATE AVE,54062000.0,Northern,Western Addition,5.0,5.0,37.77998352050781,-122.4286651611328,POINT (-122.428665161 37.779983521),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,97.0,,,,,,11.0,4.0,2025,2
149370065015,2025-07-01 07:25:00,2025/07/01,07:25,2025,Tuesday,2025/07/01 07:25:00 AM,1493700,250363303,251820427.0,II,Initial,,65015,Other Miscellaneous,Other,"Driving, No License Issued",Cite or Arrest Adult,14TH ST \ MISSION ST,24372000.0,Mission,Mission,9.0,9.0,37.768272399902344,-122.41998291015624,POINT (-122.41998291 37.7682724),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,53.0,,,1.0,3.0,,2.0,3.0,2025,2
149362119057,2025-07-01 01:55:00,2025/07/01,01:55,2025,Tuesday,2025/07/01 02:03:00 AM,1493621,250363193,251820124.0,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Cite or Arrest Adult,12TH ST \ MISSION ST \ OTIS ST \ SOUTH VAN NESS AVE,24388000.0,Southern,Mission,6.0,6.0,37.77305221557617,-122.41861724853516,POINT (-122.418617249 37.773052216),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,32.0,,1.0,1.0,1.0,,10.0,1.0,2025,2
149373668020,2025-07-01 10:21:00,2025/07/01,10:21,2025,Tuesday,2025/07/01 10:46:00 AM,1493736,250363701,251820926.0,II,Initial,,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,LEAVENWORTH ST \ OFARRELL ST,25153000.0,Tenderloin,Tenderloin,5.0,6.0,37.78558349609375,-122.41461944580078,POINT (-122.414619446 37.785583496),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,20.0,,1.0,,,,10.0,5.0,2025,2
149386112015,2025-07-01 17:45:00,2025/07/01,17:45,2025,Tuesday,2025/07/01 05:45:00 PM,1493861,250364646,251822415.0,II,Initial,,12015,Weapons Offense,Weapons Offense,"Weapon, Carrying Concealed",Cite or Arrest Adult,ELLIS ST \ LEAVENWORTH ST,25139000.0,Tenderloin,Tenderloin,5.0,6.0,37.7846565246582,-122.4144287109375,POINT (-122.414428711 37.784656525),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,20.0,,1.0,,,,10.0,5.0,2025,2
149384462030,2025-07-01 13:54:00,2025/07/01,13:54,2025,Tuesday,2025/07/01 02:00:00 PM,1493844,240759370,251821922.0,IS,Initial Supplement,,62030,Warrant,Warrant,"Warrant Arrest, Enroute To Parole",Cite or Arrest Adult,,,Out of SF,,,,,,,2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,,,,,,,,,2025,2
149387707055,2025-07-01 18:21:00,2025/07/01,18:21,2025,Tuesday,2025/07/01 06:21:00 PM,1493877,250364890,251822531.0,VI,Vehicle Initial,,7055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Open or Active,CRYSTAL ST \ DE LONG ST \ GOETHE ST \ RHINE ST,22463000.0,Taraval,Outer Mission,11.0,11.0,37.70967483520508,-122.46060943603516,POINT (-122.460609436 37.709674835),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,66.0,,,,,,1.0,10.0,2025,2
149362219057,2025-07-01 01:02:00,2025/07/01,01:02,2025,Tuesday,2025/07/01 01:16:00 AM,1493622,250363171,251820056.0,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Cite or Arrest Adult,ELLIS ST \ GOUGH ST,26492000.0,Northern,Western Addition,2.0,5.0,37.78340148925781,-122.4242935180664,POINT (-122.424293518 37.783401489),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,100.0,,,,,,11.0,4.0,2025,2
149373472000,2025-07-01 10:40:00,2025/07/01,10:40,2025,Tuesday,2025/07/01 10:40:00 AM,1493734,250363773,251821194.0,II,Initial,,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,24TH AVE \ SANTIAGO ST,23262000.0,Taraval,Sunset/Parkside,4.0,4.0,37.74468231201172,-122.4811782836914,POINT (-122.481178284 37.744682312),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,40.0,,,,,,7.0,10.0,2025,2
149386706313,2025-07-01 17:00:00,2025/07/01,17:00,2025,Tuesday,2025/07/01 07:11:00 PM,1493867,250364743,251822696.0,II,Initial,,6313,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, $200-$950",Open or Active,04TH ST \ ELLIS ST \ MARKET ST \ STOCKTON ST,24892000.0,Tenderloin,South of Market,6.0,6.0,37.785743713378906,-122.40583038330078,POINT (-122.405830383 37.785743713),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,32.0,,,,,,10.0,5.0,2025,2
149382209320,2025-07-01 15:45:00,2025/07/01,15:45,2025,Tuesday,2025/07/01 03:45:00 PM,1493822,250330283,251642102.0,IS,Initial Supplement,,9320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,36TH AVE \ LAWTON ST,27706000.0,Taraval,Sunset/Parkside,4.0,4.0,37.75716400146485,-122.49494934082033,POINT (-122.494949341 37.757164001),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,39.0,,,,,,7.0,10.0,2025,2
149376227199,2025-07-01 12:44:00,2025/07/01,12:44,2025,Tuesday,2025/07/01 12:45:00 PM,1493762,250363905,251821424.0,II,Initial,,27199,Other Miscellaneous,Loitering,Lodging Without Permission,Cite or Arrest Adult,13TH ST \ SOUTH VAN NESS AVE,24241000.0,Mission,Mission,6.0,9.0,37.769813537597656,-122.41775512695312,POINT (-122.417755127 37.769813538),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,53.0,,,1.0,3.0,,2.0,3.0,2025,2
149381207021,2025-07-01 12:11:00,2025/07/01,12:11,2025,Tuesday,2025/07/01 03:02:00 PM,1493812,250364260,251821864.0,VI,Vehicle Initial,,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,14TH ST \ FOLSOM ST,24336000.0,Mission,Mission,9.0,9.0,37.76853561401367,-122.41561126708984,POINT (-122.415611267 37.768535614),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,53.0,,,1.0,3.0,,2.0,3.0,2025,2
149374664010,2025-07-01 12:20:00,2025/07/01,12:20,2025,Tuesday,2025/07/01 12:20:00 PM,1493746,250363870,251821324.0,II,Initial,,64010,Non-Criminal,Other,"Dog, Bite or Attack",Open or Active,LARKIN ST \ OFARRELL ST,25152000.0,Tenderloin,Tenderloin,5.0,6.0,37.7851676940918,-122.41790008544922,POINT (-122.417900085 37.785167694),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,20.0,,1.0,,,,10.0,5.0,2025,2
149370463010,2025-07-01 08:50:00,2025/07/01,08:50,2025,Tuesday,2025/07/01 08:50:00 AM,1493704,250363416,251820657.0,II,Initial,,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,LEAVENWORTH ST \ UNITED NATIONS PLZ,30044000.0,Tenderloin,Tenderloin,5.0,6.0,37.779991149902344,-122.41349029541016,POINT (-122.413490295 37.77999115),2025/07/02 09:37:47 AM,2025/07/03 09:55:42 AM,21.0,,1.0,1.0,1.0,,10.0,5.0,2025,2
149398268020,2025-07-01 12:00:00,2025/07/01,12:00,2025,Tuesday,2025/07/02 09:36:00 AM,1493982,250365729,251830746.0,II,Initial,,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,03RD ST \ ARMSTRONG AVE,20493000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.72697830200195,-122.39356994628906,POINT (-122.393569946 37.726978302),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,86.0,,,,,,9.0,2.0,2025,2
149401919095,2025-07-02 12:43:00,2025/07/02,12:43,2025,Wednesday,2025/07/02 12:43:00 PM,1494019,250366216,251831481.0,II,Initial,,19095,Disorderly Conduct,Drug Violation,"Drugs, Under Influence  in a Public Place",Cite or Arrest Adult,ELLIS ST \ POLK ST,25178000.0,Tenderloin,Tenderloin,5.0,6.0,37.78403091430664,-122.41936492919922,POINT (-122.419364929 37.784030914),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,,,,10.0,4.0,2025,2
149382965060,2025-07-01 13:18:00,2025/07/01,13:18,2025,Tuesday,2025/07/01 01:22:00 PM,1493829,250364088,251821541.0,II,Initial,,65060,Other Miscellaneous,Liquor Law Violation,Driving While Under The Influence Of Drugs,Cite or Arrest Adult,DUBOCE AVE \ GUERRERO ST,25860000.0,Mission,Mission,8.0,8.0,37.76973342895508,-122.4245834350586,POINT (-122.424583435 37.769733429),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,,,,,,,5.0,3.0,2025,2
149415015161,2025-07-02 19:00:00,2025/07/02,19:00,2025,Wednesday,2025/07/02 07:45:00 PM,1494150,250367383,251832798.0,II,Initial,,15161,Offences Against The Family And Children,Other,Violation of Restraining Order,Open or Active,22ND ST \ SAN JOSE AVE,24117000.0,Mission,Mission,9.0,8.0,37.75526809692383,-122.4214324951172,POINT (-122.421432495 37.755268097),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,53.0,,,,,,5.0,3.0,2025,2
149401716710,2025-07-02 11:00:00,2025/07/02,11:00,2025,Wednesday,2025/07/02 11:06:00 AM,1494017,250365882,251831120.0,II,Initial,,16710,Drug Offense,Drug Violation,"Narcotics Paraphernalia, Possession of",Cite or Arrest Adult,MINNA ST \ NEW MONTGOMERY ST,24599000.0,Southern,Financial District/South Beach,6.0,6.0,37.787010192871094,-122.39997863769533,POINT (-122.399978638 37.787010193),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,,,,,10.0,1.0,2025,2
149413404134,2025-07-02 19:30:00,2025/07/02,19:30,2025,Wednesday,2025/07/02 08:23:00 PM,1494134,250367327,251832865.0,II,Initial,,4134,Assault,Simple Assault,Battery,Cite or Arrest Adult,21ST ST \ HARRISON ST,23998000.0,Mission,Mission,9.0,9.0,37.75743103027344,-122.41234588623048,POINT (-122.412345886 37.75743103),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,53.0,,,,3.0,,2.0,3.0,2025,2
149409427130,2025-07-01 11:25:00,2025/07/01,11:25,2025,Tuesday,2025/07/01 11:25:00 AM,1494094,250363927,251821132.0,IS,Initial Supplement,,27130,Other Miscellaneous,Other,"Burglary Tools, Possession Of",Cite or Arrest Adult,LOMBARD ST \ STEINER ST,26770000.0,Northern,Marina,2.0,2.0,37.79963302612305,-122.4376983642578,POINT (-122.437698364 37.799633026),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,14.0,,,,,,6.0,4.0,2025,2
149397206386,2025-07-02 04:10:00,2025/07/02,04:10,2025,Wednesday,2025/07/02 07:35:00 AM,1493972,250365519,251830505.0,IS,Initial Supplement,,6386,Larceny Theft,Larceny Theft - Other,"Theft, Grand, of Firearm",Open or Active,HIGHLAND AVE \ HOLLY PARK CIR,21255000.0,Ingleside,Bernal Heights,9.0,9.0,37.73725891113281,-122.42108154296876,POINT (-122.421081543 37.737258911),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,61.0,,,,,,2.0,9.0,2025,2
149391907020,2025-07-01 22:30:00,2025/07/01,22:30,2025,Tuesday,2025/07/01 11:01:00 PM,1493919,250365161,251823284.0,VI,Vehicle Initial,,7020,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",Open or Active,01ST ST \ FOLSOM ST,24522000.0,Southern,Financial District/South Beach,6.0,6.0,37.78730010986328,-122.39447784423828,POINT (-122.394477844 37.78730011),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,30.0,1.0,,,,,10.0,1.0,2025,2
149408162050,2025-07-02 14:06:00,2025/07/02,14:06,2025,Wednesday,2025/07/02 02:06:00 PM,1494081,250366385,251831780.0,II,Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,GEARY ST \ LEAVENWORTH ST,25154000.0,Tenderloin,Tenderloin,5.0,6.0,37.78651809692383,-122.41481018066406,POINT (-122.414810181 37.786518097),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,,,,10.0,6.0,2025,2
149398927199,2025-07-02 10:15:00,2025/07/02,10:15,2025,Wednesday,2025/07/02 10:15:00 AM,1493989,250365826,251830960.0,II,Initial,,27199,Other Miscellaneous,Loitering,Lodging Without Permission,Cite or Arrest Adult,16TH ST \ ARKANSAS ST,33041000.0,Mission,Mission Bay,10.0,10.0,37.76630783081055,-122.3988265991211,POINT (-122.398826599 37.766307831),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,54.0,,,,,,9.0,1.0,2025,2
149393462050,2025-07-02 04:00:00,2025/07/02,04:00,2025,Wednesday,2025/07/02 04:00:00 AM,1493934,250365321,251830290.0,II,Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,45TH AVE \ VICENTE ST,23454000.0,Taraval,Sunset/Parkside,4.0,4.0,37.73809814453125,-122.50328826904295,POINT (-122.503288269 37.738098145),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,39.0,,,,,,7.0,10.0,2025,2
149412007055,2025-07-02 18:26:00,2025/07/02,18:26,2025,Wednesday,2025/07/02 06:26:00 PM,1494120,250367082,251832607.0,VI,Vehicle Initial,,7055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Cite or Arrest Adult,LARKIN ST \ MYRTLE ST,25171000.0,Tenderloin,Tenderloin,5.0,6.0,37.785640716552734,-122.41799926757812,POINT (-122.417999268 37.785640717),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,,,,10.0,5.0,2025,2
149413327170,2025-07-02 19:43:00,2025/07/02,19:43,2025,Wednesday,2025/07/02 07:43:00 PM,1494133,250367264,251832792.0,II,Initial,,27170,Other Miscellaneous,Other,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Cite or Arrest Adult,MASON ST \ OFARRELL ST,24913000.0,Tenderloin,Tenderloin,5.0,6.0,37.78620147705078,-122.40968322753906,POINT (-122.409683228 37.786201477),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,,,,10.0,5.0,2025,2
149412265015,2025-07-02 17:30:00,2025/07/02,17:30,2025,Wednesday,2025/07/02 05:32:00 PM,1494122,250366937,251832439.0,II,Initial,,65015,Other Miscellaneous,Other,"Driving, No License Issued",Cite or Arrest Adult,PLUM ST \ SOUTH VAN NESS AVE,33613000.0,Southern,Mission,6.0,6.0,37.770877838134766,-122.41802978515624,POINT (-122.418029785 37.770877838),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,32.0,,,1.0,1.0,,10.0,1.0,2025,2
149397164070,2025-07-01 23:03:00,2025/07/01,23:03,2025,Tuesday,2025/07/02 09:53:00 AM,1493971,250365707,251830884.0,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,FILBERT ST \ OCTAVIA ST,26718000.0,Northern,Marina,2.0,2.0,37.798858642578125,-122.4291000366211,POINT (-122.429100037 37.798858643),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,15.0,,,,,,6.0,4.0,2025,2
149393205073,2025-07-02 04:26:00,2025/07/02,04:26,2025,Wednesday,2025/07/02 04:41:00 AM,1493932,250365315,251830298.0,II,Initial,,5073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,CHESTNUT ST \ MONTGOMERY ST,24875000.0,Central,North Beach,3.0,3.0,37.80476379394531,-122.4051742553711,POINT (-122.405174255 37.804763794),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,18.0,,,,,,3.0,6.0,2025,2
149412604134,2025-07-02 17:06:00,2025/07/02,17:06,2025,Wednesday,2025/07/02 08:31:00 PM,1494126,250367311,251832911.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,PINE ST \ WEBSTER ST,26604000.0,Northern,Pacific Heights,2.0,5.0,37.78815841674805,-122.4320068359375,POINT (-122.432006836 37.788158417),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,101.0,,,,,,11.0,4.0,2025,2
149406516220,2025-07-02 15:00:00,2025/07/02,15:00,2025,Wednesday,2025/07/02 03:00:00 PM,1494065,250111748,,IS,Initial Supplement,,16220,Drug Offense,Drug Violation,"Opiates, Possession For Sale",Cite or Arrest Adult,EDDY ST \ JONES ST,24929000.0,Tenderloin,Tenderloin,5.0,6.0,37.783931732177734,-122.41259765625,POINT (-122.412597656 37.783931732),2025/07/03 09:36:48 AM,2025/07/03 09:55:42 AM,20.0,,1.0,1.0,,,10.0,5.0,2025,2
